exp,emp_title,compensation,perc_remote,co_size,co_location,year,emp_location,emp_ID
SE,Data Scientist,208000,100.0,M,United States,2022,"(37.09024, -95.712891)",75971
SE,Data Scientist,127000,100.0,M,United States,2022,"(37.09024, -95.712891)",55285
SE,Research Scientist,300000,100.0,M,United States,2022,"(37.09024, -95.712891)",22302
SE,Research Scientist,196000,100.0,M,United States,2022,"(37.09024, -95.712891)",95358
SE,Data Scientist,205000,100.0,M,United States,2022,"(37.09024, -95.712891)",34964
SE,Data Scientist,185000,100.0,M,United States,2022,"(37.09024, -95.712891)",62843
SE,Machine Learning Engineer,247500,0.0,M,United States,2022,"(37.09024, -95.712891)",64084
SE,Machine Learning Engineer,172200,0.0,M,United States,2022,"(37.09024, -95.712891)",30297
SE,Data Analyst,110000,0.0,M,United States,2022,"(37.09024, -95.712891)",53899
EN,Data Scientist,17684,100.0,M,Hungary,2022,"(47.162494, 19.503304)",17984
SE,Data Science Tech Lead,375000,50.0,L,United States,2022,"(37.09024, -95.712891)",76918
SE,Data Scientist,225000,0.0,M,United States,2022,"(37.09024, -95.712891)",94083
SE,Data Scientist,156400,0.0,M,United States,2022,"(37.09024, -95.712891)",41303
MI,Machine Learning Engineer,104663,0.0,M,United Kingdom,2022,"(55.378051, -3.435973)",47951
MI,Machine Learning Engineer,80036,0.0,M,United Kingdom,2022,"(55.378051, -3.435973)",41547
SE,Data Scientist,140700,0.0,M,United States,2022,"(37.09024, -95.712891)",17836
SE,Data Scientist,93800,0.0,M,United States,2022,"(37.09024, -95.712891)",98259
SE,Data Scientist,350000,100.0,M,United States,2022,"(37.09024, -95.712891)",28346
SE,Data Scientist,135000,100.0,M,United States,2022,"(37.09024, -95.712891)",31818
MI,Machine Learning Engineer,104697,100.0,L,Switzerland,2022,"(46.818188, 8.227512)",50676
EN,Machine Learning Developer,33000,100.0,S,Germany,2022,"(41.87194, 12.56738)",12413
EN,Machine Learning Scientist,34672,100.0,S,Germany,2022,"(41.87194, 12.56738)",67698
SE,Machine Learning Engineer,201000,0.0,M,United States,2022,"(37.09024, -95.712891)",47893
SE,Machine Learning Engineer,119000,0.0,M,United States,2022,"(37.09024, -95.712891)",63626
SE,Data Engineer,175000,100.0,M,United States,2022,"(37.09024, -95.712891)",25712
SE,Data Analyst,154560,0.0,M,United States,2022,"(37.09024, -95.712891)",67568
SE,Data Analyst,123648,0.0,M,United States,2022,"(37.09024, -95.712891)",83922
MI,Data Engineer,170000,0.0,M,United States,2022,"(37.09024, -95.712891)",92163
MI,Data Engineer,145000,0.0,M,United States,2022,"(37.09024, -95.712891)",58874
SE,Data Engineer,135000,100.0,M,United States,2022,"(37.09024, -95.712891)",40532
SE,Data Engineer,100000,100.0,M,United States,2022,"(37.09024, -95.712891)",61066
SE,Data Scientist,247500,0.0,M,United States,2022,"(37.09024, -95.712891)",46914
SE,Data Scientist,172200,0.0,M,United States,2022,"(37.09024, -95.712891)",87597
SE,Data Scientist,177500,100.0,M,United States,2022,"(37.09024, -95.712891)",97292
SE,Data Scientist,134000,100.0,M,United States,2022,"(37.09024, -95.712891)",18892
SE,Data Architect,192564,100.0,M,United States,2022,"(37.09024, -95.712891)",67804
SE,Data Architect,144854,100.0,M,United States,2022,"(37.09024, -95.712891)",83641
SE,Data Engineer,179305,100.0,M,United States,2022,"(37.09024, -95.712891)",60706
SE,Data Engineer,142127,100.0,M,United States,2022,"(37.09024, -95.712891)",89043
SE,Data Engineer,315000,100.0,M,United States,2022,"(37.09024, -95.712891)",81569
SE,Data Engineer,225000,100.0,M,United States,2022,"(37.09024, -95.712891)",45150
SE,Data Scientist,243900,100.0,M,United States,2022,"(37.09024, -95.712891)",17436
SE,Data Scientist,156600,100.0,M,United States,2022,"(37.09024, -95.712891)",19034
MI,Data Analyst,79000,0.0,M,United States,2022,"(37.09024, -95.712891)",21798
MI,Data Scientist Lead,89306,50.0,L,Austria,2022,"(47.516231, 14.550072)",43388
SE,Data Engineer,182500,100.0,M,United States,2022,"(37.09024, -95.712891)",45123
SE,Data Engineer,128500,100.0,M,United States,2022,"(37.09024, -95.712891)",44673
EN,Data Manager,77300,100.0,M,United States,2022,"(37.09024, -95.712891)",85842
EN,Data Manager,45600,100.0,M,United States,2022,"(37.09024, -95.712891)",64949
SE,Data Analyst,110000,100.0,M,United States,2022,"(37.09024, -95.712891)",22543
SE,Data Architect,210000,100.0,M,United States,2022,"(37.09024, -95.712891)",27031
SE,Data Architect,136000,100.0,M,United States,2022,"(37.09024, -95.712891)",79944
SE,Cloud Data Engineer,12608,100.0,S,Slovakia,2022,"(48.669026, 19.699024)",36900
SE,Data Engineer,170000,100.0,M,United States,2022,"(37.09024, -95.712891)",52252
SE,Data Engineer,140000,100.0,M,United States,2022,"(37.09024, -95.712891)",43541
SE,Data Engineer,247500,0.0,M,United States,2022,"(37.09024, -95.712891)",76695
SE,Data Engineer,172200,0.0,M,United States,2022,"(37.09024, -95.712891)",43114
SE,Data Engineer,225000,0.0,M,United States,2022,"(37.09024, -95.712891)",64401
SE,Data Engineer,184100,0.0,M,United States,2022,"(37.09024, -95.712891)",61605
MI,Data Scientist,100000,100.0,M,United States,2022,"(37.09024, -95.712891)",88733
MI,Data Scientist,85000,100.0,M,United States,2022,"(37.09024, -95.712891)",90082
MI,Data Scientist,78000,100.0,M,United States,2022,"(37.09024, -95.712891)",47910
SE,Data Engineer,161000,100.0,M,United States,2022,"(37.09024, -95.712891)",13547
EX,Head of Data,205000,0.0,M,United States,2022,"(37.09024, -95.712891)",85178
EX,Head of Data,160000,0.0,M,United States,2022,"(37.09024, -95.712891)",91983
EN,Data Engineer,61566,100.0,M,United Kingdom,2022,"(55.378051, -3.435973)",70337
EN,Data Engineer,49253,100.0,M,United Kingdom,2022,"(55.378051, -3.435973)",69637
SE,Data Scientist,245000,0.0,M,United States,2022,"(37.09024, -95.712891)",50287
SE,Data Scientist,180000,0.0,M,United States,2022,"(37.09024, -95.712891)",86739
SE,Data Engineer,220000,0.0,M,United States,2022,"(37.09024, -95.712891)",78231
SE,Data Scientist,198440,0.0,L,United States,2022,"(37.09024, -95.712891)",69350
SE,Data Scientist,144000,0.0,L,United States,2022,"(37.09024, -95.712891)",79455
SE,Data Engineer,240000,0.0,M,United States,2022,"(37.09024, -95.712891)",15213
SE,Data Scientist,198440,0.0,M,United States,2022,"(37.09024, -95.712891)",74746
SE,Data Scientist,144000,0.0,M,United States,2022,"(37.09024, -95.712891)",36428
MI,Data Analyst,150000,100.0,M,United States,2022,"(37.09024, -95.712891)",57300
MI,Data Scientist,57872,50.0,M,United Kingdom,2022,"(55.378051, -3.435973)",20709
EN,Data Analyst,64000,100.0,L,United States,2022,"(37.09024, -95.712891)",16657
EN,Data Scientist,39925,50.0,L,France,2022,"(46.227638, 2.213749)",17974
SE,Machine Learning Engineer,187200,100.0,M,Canada,2022,"(56.130366, -106.346771)",87285
SE,Machine Learning Engineer,116100,100.0,M,Canada,2022,"(56.130366, -106.346771)",17628
SE,Data Analyst,150000,0.0,M,United States,2022,"(37.09024, -95.712891)",33266
SE,Data Analyst,127000,0.0,M,United States,2022,"(37.09024, -95.712891)",93577
SE,Data Engineer,275000,100.0,M,United States,2022,"(37.09024, -95.712891)",65086
SE,Data Engineer,166000,100.0,M,United States,2022,"(37.09024, -95.712891)",46650
SE,Data Scientist,159699,0.0,M,United States,2022,"(37.09024, -95.712891)",61352
SE,Data Scientist,138938,0.0,M,United States,2022,"(37.09024, -95.712891)",45567
EN,BI Analyst,76000,50.0,L,United States,2022,"(37.09024, -95.712891)",31997
SE,Analytics Engineer,103432,0.0,M,United Kingdom,2022,"(55.378051, -3.435973)",58491
SE,Analytics Engineer,92350,0.0,M,United Kingdom,2022,"(55.378051, -3.435973)",99596
SE,Data Analyst,80000,0.0,M,United States,2022,"(37.09024, -95.712891)",52275
SE,Data Analyst,52500,0.0,M,United States,2022,"(37.09024, -95.712891)",26496
SE,Data Engineer,236000,100.0,M,United States,2022,"(37.09024, -95.712891)",83670
SE,Data Engineer,182000,100.0,M,United States,2022,"(37.09024, -95.712891)",78365
SE,Data Scientist,180000,100.0,M,United States,2022,"(37.09024, -95.712891)",27372
SE,Data Analyst,135000,100.0,M,United States,2022,"(37.09024, -95.712891)",35833
MI,Research Engineer,240000,100.0,M,United States,2022,"(37.09024, -95.712891)",60356
SE,Data Engineer,195000,100.0,M,United States,2022,"(37.09024, -95.712891)",32088
SE,Data Engineer,110000,0.0,M,United States,2022,"(37.09024, -95.712891)",27340
SE,Data Operations Analyst,123000,0.0,M,United States,2022,"(37.09024, -95.712891)",59952
SE,Data Operations Analyst,92250,0.0,M,United States,2022,"(37.09024, -95.712891)",20563
MI,ML Engineer,180000,100.0,M,United States,2022,"(37.09024, -95.712891)",72304
MI,ML Engineer,100000,100.0,M,United States,2022,"(37.09024, -95.712891)",30957
SE,Data Engineer,97000,100.0,M,United States,2022,"(37.09024, -95.712891)",94469
SE,Data Engineer,90000,100.0,M,United States,2022,"(37.09024, -95.712891)",56441
SE,Machine Learning Engineer,180000,100.0,M,United States,2022,"(37.09024, -95.712891)",25236
SE,Data Engineer,260000,0.0,M,United States,2022,"(37.09024, -95.712891)",24555
SE,Data Engineer,180000,0.0,M,United States,2022,"(37.09024, -95.712891)",87441
EX,Analytics Engineer,210000,100.0,M,United States,2022,"(37.09024, -95.712891)",31648
EX,Analytics Engineer,157000,100.0,M,United States,2022,"(37.09024, -95.712891)",39500
MI,Data Analyst,80000,0.0,M,United States,2022,"(37.09024, -95.712891)",58593
MI,Data Analyst,52500,0.0,M,United States,2022,"(37.09024, -95.712891)",81266
SE,Data Architect,128000,0.0,M,United States,2022,"(37.09024, -95.712891)",85384
SE,Data Architect,81500,0.0,M,United States,2022,"(37.09024, -95.712891)",42542
SE,Data Operations Engineer,105000,0.0,M,United States,2022,"(37.09024, -95.712891)",10952
SE,Data Operations Engineer,70000,0.0,M,United States,2022,"(37.09024, -95.712891)",65692
SE,Data Scientist,175000,0.0,M,United States,2022,"(37.09024, -95.712891)",10765
SE,Data Scientist,122500,0.0,M,United States,2022,"(37.09024, -95.712891)",36725
SE,Data Engineer,171000,0.0,M,United States,2022,"(37.09024, -95.712891)",66237
SE,Data Engineer,117000,0.0,M,United States,2022,"(37.09024, -95.712891)",25502
SE,Data Scientist,202800,0.0,L,United States,2022,"(37.09024, -95.712891)",86988
SE,Data Scientist,104300,0.0,L,United States,2022,"(37.09024, -95.712891)",31774
SE,Data Analyst,36773,0.0,M,Spain,2022,"(40.463667, -3.74922)",71242
MI,Data Scientist,30000,100.0,L,Mexico,2022,"(23.634501, -102.552784)",38022
MI,Analytics Engineer,78000,100.0,M,Brazil,2022,"(-14.235004, -51.92528)",57757
MI,Analytics Engineer,48000,100.0,M,Brazil,2022,"(-14.235004, -51.92528)",88466
MI,Data Engineer,78000,100.0,M,Brazil,2022,"(-14.235004, -51.92528)",85910
MI,Data Engineer,42000,100.0,M,Brazil,2022,"(-14.235004, -51.92528)",36174
SE,Data Architect,345600,0.0,M,United States,2022,"(37.09024, -95.712891)",26789
SE,Data Architect,230400,0.0,M,United States,2022,"(37.09024, -95.712891)",71076
MI,BI Analyst,78000,100.0,M,Brazil,2022,"(-14.235004, -51.92528)",57642
MI,BI Analyst,48000,100.0,M,Brazil,2022,"(-14.235004, -51.92528)",96841
SE,Data Analyst,175950,100.0,M,United States,2022,"(37.09024, -95.712891)",89081
SE,Data Analyst,130050,100.0,M,United States,2022,"(37.09024, -95.712891)",85583
SE,Data Engineer,205600,0.0,L,United States,2022,"(37.09024, -95.712891)",37575
SE,Data Engineer,105700,0.0,L,United States,2022,"(37.09024, -95.712891)",60616
SE,Data Analyst,236600,100.0,M,United States,2022,"(37.09024, -95.712891)",80430
MI,Data Scientist,84000,100.0,M,Brazil,2022,"(-14.235004, -51.92528)",42108
MI,Data Scientist,54000,100.0,M,Brazil,2022,"(-14.235004, -51.92528)",18622
EN,Data Scientist,80000,100.0,L,United States,2022,"(37.09024, -95.712891)",52502
SE,Marketing Data Analyst,200000,100.0,S,United Kingdom,2022,"(55.378051, -3.435973)",46636
EN,Data Scientist,73742,100.0,L,Canada,2022,"(56.130366, -106.346771)",61557
SE,Data Science Lead,165000,50.0,S,United States,2022,"(37.09024, -95.712891)",47492
EN,Data Scientist,33246,50.0,L,United Kingdom,2022,"(55.378051, -3.435973)",67256
EN,Power BI Developer,5409,50.0,L,India,2021,"(20.593684, 78.96288)",55490
MI,Data Engineer,75050,50.0,L,Australia,2021,"(-25.274398, 133.775136)",65960
EN,Machine Learning Engineer,108000,0.0,S,United States,2022,"(37.09024, -95.712891)",69099
SE,Product Data Scientist,8000,100.0,L,Singapore,2022,"(20.593684, 78.96288)",68584
SE,Data Scientist,155000,100.0,M,United States,2022,"(37.09024, -95.712891)",90141
SE,Data Scientist,38000,100.0,M,United States,2022,"(37.09024, -95.712891)",73566
MI,Data Analyst,85000,0.0,M,United States,2022,"(37.09024, -95.712891)",19812
MI,Data Analyst,65000,0.0,M,United States,2022,"(37.09024, -95.712891)",35433
MI,Data Engineer,110820,0.0,M,United Kingdom,2022,"(55.378051, -3.435973)",60883
MI,Data Engineer,92350,0.0,M,United Kingdom,2022,"(55.378051, -3.435973)",27783
SE,Data Scientist,153600,100.0,M,United States,2022,"(37.09024, -95.712891)",16268
SE,Data Scientist,106800,100.0,M,United States,2022,"(37.09024, -95.712891)",76750
SE,Data Scientist,50000,100.0,M,United States,2022,"(37.09024, -95.712891)",57170
SE,Data Scientist,123400,0.0,M,United States,2022,"(37.09024, -95.712891)",34319
SE,Data Scientist,88100,0.0,M,United States,2022,"(37.09024, -95.712891)",31885
SE,Data Scientist,120000,100.0,S,United States,2022,"(37.09024, -95.712891)",37249
SE,Data Scientist,55000,100.0,S,United States,2022,"(37.09024, -95.712891)",31649
SE,Analytics Engineer,150000,0.0,M,United States,2022,"(37.09024, -95.712891)",63369
SE,Analytics Engineer,120000,0.0,M,United States,2022,"(37.09024, -95.712891)",62486
SE,Data Science Consultant,139000,0.0,M,United States,2022,"(37.09024, -95.712891)",25390
SE,Data Analyst,139600,0.0,M,United States,2022,"(37.09024, -95.712891)",27524
SE,Data Analyst,85700,0.0,M,United States,2022,"(37.09024, -95.712891)",29559
SE,Data Engineer,185000,100.0,M,United States,2022,"(37.09024, -95.712891)",26995
SE,Data Engineer,50000,100.0,M,United States,2022,"(37.09024, -95.712891)",59990
SE,Data Scientist,200000,100.0,M,United States,2022,"(37.09024, -95.712891)",77738
MI,ML Engineer,148500,100.0,L,United States,2022,"(37.09024, -95.712891)",37091
MI,ML Engineer,98200,100.0,L,United States,2022,"(37.09024, -95.712891)",42077
SE,Data Analyst,115000,100.0,M,United States,2022,"(37.09024, -95.712891)",72262
SE,Data Analyst,95000,100.0,M,United States,2022,"(37.09024, -95.712891)",60211
SE,Data Architect,225000,100.0,M,United States,2022,"(37.09024, -95.712891)",26549
SE,Data Architect,66000,100.0,M,United States,2022,"(37.09024, -95.712891)",12489
MI,Data Manager,134000,0.0,M,United States,2022,"(37.09024, -95.712891)",95714
MI,Data Manager,98000,0.0,M,United States,2022,"(37.09024, -95.712891)",28009
MI,Data Analyst,105000,0.0,M,United States,2022,"(37.09024, -95.712891)",80957
MI,Data Analyst,62000,0.0,M,United States,2022,"(37.09024, -95.712891)",44397
EN,BI Data Analyst,57000,100.0,L,United States,2022,"(37.09024, -95.712891)",96960
SE,Big Data Engineer,161311,50.0,M,Canada,2022,"(56.130366, -106.346771)",69030
MI,Data Scientist,144200,100.0,M,United States,2022,"(37.09024, -95.712891)",68540
MI,Data Scientist,115360,100.0,M,United States,2022,"(37.09024, -95.712891)",50507
MI,Data Scientist,83171,0.0,L,Australia,2022,"(-25.274398, 133.775136)",40953
SE,Principal Data Architect,38154,100.0,L,India,2022,"(20.593684, 78.96288)",83037
SE,Data Engineer,73546,0.0,M,Portugal,2022,"(39.399872, -8.224454)",38490
SE,Data Engineer,42026,0.0,M,Portugal,2022,"(39.399872, -8.224454)",32977
SE,Data Architect,180000,100.0,M,United States,2022,"(37.09024, -95.712891)",86848
SE,Data Architect,160000,100.0,M,United States,2022,"(37.09024, -95.712891)",59590
MI,Data Scientist,108000,50.0,L,United States,2022,"(37.09024, -95.712891)",52897
SE,Machine Learning Manager,200000,100.0,M,United States,2022,"(37.09024, -95.712891)",48146
SE,Machine Learning Manager,150000,100.0,M,United States,2022,"(37.09024, -95.712891)",27383
EX,Data Manager,125976,50.0,L,Canada,2022,"(56.130366, -106.346771)",19581
SE,Data Engineer,188700,100.0,M,United States,2022,"(37.09024, -95.712891)",54461
SE,Data Engineer,160395,100.0,M,United States,2022,"(37.09024, -95.712891)",63938
SE,Data Scientist,198440,100.0,M,United States,2022,"(37.09024, -95.712891)",30312
SE,Data Scientist,144000,100.0,M,United States,2022,"(37.09024, -95.712891)",28469
SE,Applied Scientist,191475,100.0,M,United States,2022,"(37.09024, -95.712891)",28832
SE,Applied Scientist,141525,100.0,M,United States,2022,"(37.09024, -95.712891)",18344
MI,Data Scientist,75648,100.0,S,Germany,2022,"(51.165691, 10.451526)",99370
SE,Lead Data Scientist,156868,100.0,L,United States,2022,"(37.09024, -95.712891)",92098
SE,BI Analyst,200000,100.0,S,Nigeria,2022,"(9.081999, 8.675277)",33497
SE,Lead Machine Learning Engineer,69344,100.0,L,Portugal,2022,"(39.399872, -8.224454)",84661
MI,NLP Engineer,5132,100.0,M,Czech Republic,2022,"(49.817492, 15.472962)",36269
MI,Research Scientist,126080,0.0,S,Germany,2022,"(51.165691, 10.451526)",88282
MI,Research Scientist,84053,0.0,S,Germany,2022,"(51.165691, 10.451526)",38058
SE,Data Engineer,200000,100.0,M,United States,2022,"(37.09024, -95.712891)",42451
SE,Data Engineer,180000,100.0,M,United States,2022,"(37.09024, -95.712891)",97537
MI,Analytics Engineer,108000,100.0,M,United States,2022,"(37.09024, -95.712891)",82126
MI,Analytics Engineer,85000,100.0,M,United States,2022,"(37.09024, -95.712891)",26374
SE,Data Engineer,165000,100.0,M,United States,2022,"(37.09024, -95.712891)",19617
SE,Data Engineer,132000,100.0,M,United States,2022,"(37.09024, -95.712891)",39535
SE,Analytics Engineer,130000,100.0,M,United States,2022,"(37.09024, -95.712891)",35001
SE,Analytics Engineer,110000,100.0,M,United States,2022,"(37.09024, -95.712891)",91136
MI,BI Data Analyst,45050,50.0,L,Australia,2022,"(-25.274398, 133.775136)",53634
EN,Data Analyst,42028,50.0,L,Australia,2021,"(-25.274398, 133.775136)",68885
MI,Data Analytics Engineer,135000,100.0,L,United States,2022,"(37.09024, -95.712891)",52246
SE,Data Engineer,178800,100.0,L,United States,2022,"(37.09024, -95.712891)",10171
SE,Data Engineer,132100,100.0,L,United States,2022,"(37.09024, -95.712891)",48156
EN,Data Analyst,20000,50.0,M,United States,2022,"(9.748917, -83.753428)",40078
SE,Machine Learning Engineer,140000,0.0,M,Canada,2022,"(56.130366, -106.346771)",62010
SE,Machine Learning Engineer,110000,0.0,M,Canada,2022,"(56.130366, -106.346771)",49579
SE,Data Engineer,160000,100.0,M,United States,2022,"(37.09024, -95.712891)",49307
SE,Data Engineer,85000,100.0,M,United States,2022,"(37.09024, -95.712891)",76472
